GSM1068478;GSM1068479;GSM1068481;GSM1068482;GSM1068483;GSM1068486;GSM1068487;GSM1068488;GSM1068490;GSM1068491;GSM1068492;GSM1068493;GSM1068494;GSM1068495;GSM1068496;GSM1068498;GSM1068499;GSM1068500;GSM1068502;GSM1068503;GSM1068505;GSM1068506;GSM1068507;GSM1068508;GSM1068510;GSM1068512;GSM1068513;GSM1068514;GSM1068517;GSM1068518;GSM1068520;GSM1068521;GSM1068522;GSM1068524;GSM1068527;GSM1068480;GSM1068484;GSM1068485;GSM1068489;GSM1068497;GSM1068501;GSM1068504;GSM1068509;GSM1068511;GSM1068515;GSM1068516;GSM1068519;GSM1068523;GSM1068525;GSM1068526;GSM1068458;GSM1068459;GSM1068460;GSM1068461;GSM1068464;GSM1068468;GSM1068472;GSM1068473;GSM1068474;GSM1068476;GSM1068477;GSM1068462;GSM1068463;GSM1068465;GSM1068466;GSM1068467;GSM1068469;GSM1068470;GSM1068471;GSM1068475;GSM1068528;GSM1068531;GSM1068532;GSM1068533;GSM1068535;GSM1068537;GSM1068538;GSM1068539;GSM1068540;GSM1068542;GSM1068543;GSM1068544;GSM1068545;GSM1068546;GSM1068547;GSM1068548;GSM1068549;GSM1068550;GSM1068551;GSM1068552;GSM1068555;GSM1068556;GSM1068557;GSM1068560;GSM1068561;GSM1068562;GSM1068563;GSM1068565;GSM1068529;GSM1068530;GSM1068534;GSM1068536;GSM1068541;GSM1068553;GSM1068554;GSM1068558;GSM1068559;GSM1068564
183.709;329.281;445.722;434.066;364.437;293.859;223.334;173.521;270.871;119.796;215.226;266.103;275.044;174.559;209.597;249.074;148.753;235.544;130.442;218.291;242.917;20.611;298.949;122.642;216.609;15.201;206.349;203.006;139.539;191.426;15.503;246.189;208.554;179.692;1.232;268.658;220.648;177.143;182.702;153.197;187.553;276.532;324.947;17.325;179.729;253.031;232.685;129.223;253.322;219.918;204.227;217.603;240.302;407.736;116.936;183.719;174.543;120.052;185.018;190.476;211.859;288.648;336.104;262.654;172.019;155.166;287.073;203.265;121.497;20.595;206.681;242.432;28.686;296.636;159.386;266.369;14.193;270.813;282.566;175.515;181.876;163.925;224.699;231.208;129.734;194.086;193.722;238.105;218.252;349.435;217.865;144.896;167.394;219.131;264.953;179.465;194.203;267.719;169.539;316.379;228.502;220.715;189.601;323.085;254.359;192.058;142.281;267.976
73.178;640.789;637.578;677.463;666.434;698.787;672.903;729.603;668.208;619.361;6.416;640.369;806.743;672.371;76.538;683.559;730.359;729.203;541.667;649.104;685.488;630.352;634.805;626.562;70.248;718.243;551.864;612.482;705.195;684.288;758.644;704.875;691.673;66.538;739.239;805.907;671.384;672.243;682.378;658.066;668.113;635.796;675.915;666.264;749.206;694.372;717.603;720.633;68.791;693.469;624.835;654.298;664.298;558.956;579.957;6.393;650.229;562.673;576.757;660.667;719.831;61.964;720.115;614.218;651.371;655.226;424.552;680.053;61.045;575.582;675.177;906.237;735.809;703.378;739.748;726.965;631.583;719.172;769.981;640.585;774.746;774.838;67.803;717.965;693.401;637.963;689.007;706.744;742.034;719.208;691.014;74.528;669.295;758.589;73.938;684.802;671.484;64.536;767.084;731.952;752.571;77.526;625.433;691.335;584.018;782.801;721.016;760.599
924.673;86.298;89.034;933.297;91.929;917.969;873.479;881.768;864.699;876.931;873.169;879.837;949.783;906.121;872.576;92.727;902.823;960.458;83.815;877.244;900.966;923.641;894.633;900.095;88.635;909.908;925.341;892.182;912.841;895.284;919.611;922.209;891.101;890.083;904.872;931.075;909.101;843.774;921.401;9.158;897.266;888.414;881.142;901.145;871.043;90.693;93.439;89.629;873.544;882.317;899.663;875.632;919.169;903.634;84.957;883.851;880.387;884.816;900.335;879.104;84.975;878.908;912.541;903.066;950.315;886.729;912.718;872.697;853.929;884.986;833.903;906.176;936.067;90.249;936.276;950.232;92.646;891.424;943.804;907.833;908.811;914.561;899.191;940.573;932.109;911.763;905.537;891.428;890.928;889.789;910.101;886.387;901.078;889.099;898.657;882.207;878.948;889.514;939.046;912.157;912.389;935.954;915.894;888.786;888.673;900.962;916.499;87.841
989.643;979.577;102.143;105.701;10.35;106.275;100.775;937.165;99.848;104.699;104.076;103.323;104.348;106.027;104.011;104.304;102.612;985.211;103.858;102.774;999.784;104.705;99.774;104.736;10.485;10.358;102.606;106.231;103.945;107.146;104.833;103.619;101.994;103.008;104.661;982.145;103.686;102.643;102.284;10.455;104.184;102.951;102.128;10.688;104.509;105.143;103.419;100.509;974.668;9.671;106.308;946.443;104.901;103.381;100.288;104.748;104.041;103.138;102.823;102.345;102.994;988.482;102.022;105.064;107.543;102.813;102.535;10.073;101.727;100.506;10.469;103.251;103.273;10.445;103.411;102.908;109.396;104.011;102.344;106.097;988.234;107.609;104.204;103.575;105.631;109.689;838.099;103.932;974.015;100.995;99.888;102.265;102.236;102.326;973.044;104.368;983.361;100.732;101.656;101.905;100.955;101.678;104.997;109.709;103.032;989.873;968.267;992.672
103.633;108.335;986.918;909.819;102.181;993.398;109.976;103.756;104.546;816.379;867.946;978.428;856.348;98.382;961.471;114.024;983.602;909.931;103.618;104.961;908.245;64.817;991.972;987.287;104.721;790.142;103.002;928.319;113.833;901.684;912.815;957.033;108.191;108.637;900.571;814.846;962.886;98.204;860.403;109.782;101.414;10.147;90.999;898.954;873.589;100.933;848.266;101.047;871.244;816.111;567.435;809.435;938.383;779.811;105.479;110.303;102.501;105.962;10.138;979.499;11.052;105.706;979.576;920.755;103.241;101.458;106.192;11.263;107.334;102.546;944.696;290.084;768.452;533.171;760.849;696.044;873.299;105.663;89.845;893.161;763.823;964.532;825.527;813.397;996.867;807.326;69.973;103.177;978.171;985.683;11.143;836.293;105.913;901.867;102.367;105.048;706.823;981.131;102.838;88.841;909.101;883.656;770.379;896.398;893.468;900.218;100.468;947.357
594.225;620.334;402.774;683.118;547.027;587.312;599.037;641.679;58.774;619.799;59.633;538.196;61.892;534.546;551.411;585.506;597.159;516.461;545.335;505.318;577.603;542.061;625.463;606.464;59.522;618.759;596.611;604.422;656.171;619.985;546.735;605.962;563.511;626.856;59.203;694.049;564.907;580.741;590.054;556.506;544.127;638.774;62.558;457.695;633.789;617.574;658.995;672.186;638.244;572.794;579.478;49.781;552.616;621.574;571.126;586.019;557.381;536.447;616.772;605.029;56.277;651.469;59.423;604.571;591.822;555.736;566.743;573.558;564.535;65.067;511.673;544.851;589.411;567.778;615.463;447.514;578.549;623.575;589.129;562.728;550.372;600.523;530.637;555.669;628.944;579.376;668.714;598.107;525.373;519.962;623.582;628.583;554.763;62.134;61.567;612.762;580.226;589.308;579.523;523.644;582.672;572.853;537.803;520.645;544.107;64.213;631.913;59.776
113.996;118.095;11.177;117.193;115.764;116.444;11.487;118.031;113.686;115.656;11.568;117.391;120.394;118.692;115.624;117.546;117.131;11.34;115.403;114.903;117.552;116.744;112.831;116.123;11.853;116.044;117.363;115.719;113.848;117.784;115.818;116.606;115.456;118.394;113.154;119.728;117.671;117.181;117.379;11.884;115.198;118.063;116.709;113.248;120.523;11.98;115.216;114.507;118.384;116.224;116.056;115.627;117.663;117.032;116.603;116.696;118.145;112.731;116.813;117.286;116.115;11.741;111.686;113.938;117.102;116.208;114.941;11.741;116.675;119.835;116.217;115.435;114.125;117.712;114.898;116.445;116.727;117.545;115.651;115.463;118.564;117.097;116.005;112.297;117.114;115.354;116.736;11.694;118.227;115.962;114.957;117.315;116.962;115.264;115.111;115.985;115.627;115.622;11.133;117.705;113.482;118.319;11.967;113.985;115.292;115.479;116.206;119.006
114.614;110.286;11.547;115.516;115.374;114.125;10.908;115.319;109.783;112.041;110.161;112.242;122.448;117.918;112.411;116.164;114.142;113.967;109.004;109.951;117.368;113.732;113.898;111.545;118.309;111.618;114.354;113.133;112.722;113.025;118.372;120.415;113.671;113.163;116.824;117.367;115.884;112.079;117.409;114.424;11.707;112.752;115.894;112.104;116.055;11.76;120.908;110.842;11.297;115.941;120.507;118.282;118.141;115.538;109.245;114.514;113.407;109.652;111.768;112.894;11.215;113.734;115.271;116.697;119.281;114.907;115.155;112.482;111.496;109.521;111.467;120.967;118.187;120.365;123.616;119.685;120.326;119.155;119.037;114.744;115.549;114.314;112.047;12.332;118.171;111.967;932.267;116.133;113.009;110.804;112.181;112.204;114.365;113.507;111.104;116.799;108.992;110.349;114.544;116.874;11.283;116.313;114.614;120.866;11.455;112.723;113.804;113.008
141.129;144.402;141.642;142.288;141.946;138.778;14.033;138.168;142.157;141.219;144.316;144.081;141.697;141.137;140.001;145.315;137.672;139.013;14.248;141.741;138.931;137.996;14.124;142.221;14.254;138.989;140.794;139.261;142.634;139.702;141.325;143.574;13.946;141.232;142.364;142.187;142.923;14.233;139.683;14.253;140.518;145.364;142.932;140.848;144.019;14.097;139.692;140.783;137.131;14.195;144.598;136.116;139.656;142.672;143.897;141.241;144.131;143.076;141.444;142.677;14.334;142.741;139.507;14.436;136.494;143.629;14.166;142.823;144.014;146.453;138.829;130.847;141.692;140.748;139.476;138.919;142.888;142.538;140.424;14.031;141.091;143.515;140.484;138.533;141.117;138.343;129.829;138.638;145.643;13.592;143.524;139.607;142.298;136.365;144.567;140.576;141.851;143.857;140.446;143.028;140.709;140.574;140.093;136.647;142.633;140.812;140.521;140.892
415.198;430.202;682.037;756.256;452.563;516.184;478.567;783.574;424.957;50.416;485.284;646.983;683.263;535.327;837.213;47.021;54.277;453.782;508.664;513.783;476.833;474.879;491.004;607.342;43.276;629.448;402.353;491.362;446.787;541.099;470.022;526.413;497.622;400.384;501.442;575.058;493.714;673.602;426.779;435.593;450.634;443.084;498.766;649.385;405.178;499.114;620.661;658.644;41.415;58.136;512.588;111.148;485.565;578.968;465.839;421.492;534.589;494.082;446.271;44.227;559.951;492.296;905.415;498.796;6.856;451.215;4.564;412.588;612.321;492.558;74.786;611.495;976.824;535.763;549.467;740.581;895.095;506.346;625.405;468.163;503.665;824.449;542.451;527.678;584.881;532.784;476.257;576.416;450.783;54.879;410.935;628.015;466.225;665.265;594.579;628.736;673.687;490.897;488.166;858.192;60.845;570.116;564.997;568.933;482.405;547.352;47.547;537.422
91.331;924.272;938.059;944.007;949.125;935.803;915.202;946.796;911.609;941.906;923.094;944.923;938.332;930.461;932.556;913.536;949.323;905.822;936.571;923.124;918.398;900.086;932.581;937.563;915.311;925.316;916.098;932.318;93.498;929.865;889.354;914.071;885.841;910.947;918.199;902.961;898.174;922.384;906.873;933.429;92.968;918.091;943.939;939.277;929.381;95.343;92.662;920.016;929.978;908.961;920.134;911.216;940.595;89.021;949.829;92.788;902.945;903.052;91.333;93.288;940.675;928.336;917.079;913.422;877.819;923.106;926.819;931.556;916.681;933.676;973.026;946.988;906.645;905.939;927.078;924.022;890.896;921.176;906.154;917.675;930.014;935.439;924.963;925.607;921.468;907.223;952.166;902.518;915.603;917.479;941.633;935.588;923.015;94.577;932.544;930.402;90.928;905.483;906.018;919.514;919.888;922.356;917.945;942.455;924.954;940.112;917.502;921.254
125.139;130.579;125.522;126.595;130.851;131.814;123.369;130.368;124.485;132.675;123.786;127.905;910.709;100.044;129.302;118.501;9.423;123.087;124.293;120.795;103.302;125.841;116.532;125.003;114.975;125.042;121.442;120.992;116.285;125.831;124.871;931.525;121.364;10.367;103.628;974.374;115.624;113.291;106.468;122.036;108.328;125.696;123.819;125.434;122.468;122.796;118.095;110.706;126.028;101.823;117.331;121.538;111.469;114.288;123.994;121.232;125.521;116.963;127.028;107.908;123.811;125.309;135.976;110.112;114.456;123.954;122.705;118.954;127.759;128.668;969.774;809.578;122.282;127.871;121.868;133.069;117.099;78.486;132.552;120.039;110.949;122.301;122.198;116.737;112.194;112.754;12.908;115.873;106.388;126.059;121.395;13.29;114.269;873.541;118.686;120.429;121.251;118.665;119.493;119.139;117.168;109.502;126.335;120.123;114.276;119.773;105.704;117.775
446.577;47.585;558.363;641.212;514.627;561.516;524.128;442.085;524.252;540.015;506.637;571.243;528.589;458.559;598.865;505.872;443.268;553.441;474.232;578.641;512.036;52.025;501.469;479.913;524.759;438.183;499.757;493.993;522.136;503.378;492.026;479.064;504.882;484.025;489.866;591.772;530.674;580.505;456.913;508.688;527.722;483.164;498.155;584.281;40.949;486.441;46.292;501.748;496.226;523.673;463.317;698.988;491.122;461.226;571.096;506.848;464.937;51.716;528.345;523.269;505.181;478.788;594.705;475.905;468.864;556.831;464.944;500.334;519.108;504.355;543.744;502.395;51.086;507.545;560.699;53.591;499.774;545.638;428.973;489.984;49.404;476.853;573.244;638.084;488.036;481.038;65.526;505.902;482.091;539.832;534.116;569.251;50.458;528.373;564.592;542.134;551.647;518.806;531.215;524.133;462.268;52.391;508.832;539.418;55.625;521.571;477.531;550.076
572.149;561.037;510.201;543.364;544.503;540.737;531.437;567.966;564.928;542.824;572.187;498.477;580.561;545.796;375.806;58.855;555.845;454.805;499.917;517.796;511.292;471.918;509.627;490.947;557.205;465.029;498.361;490.358;579.288;582.177;510.191;551.867;534.711;546.926;47.819;556.122;543.522;5.517;540.375;586.239;49.252;520.253;577.868;536.062;565.867;565.094;544.222;569.491;546.355;551.185;535.298;582.973;551.965;54.418;477.399;528.863;515.909;509.266;518.809;595.097;618.817;529.612;575.136;484.973;487.257;55.046;520.511;554.231;527.067;531.926;599.088;571.083;521.434;56.437;502.474;50.253;499.176;564.531;548.788;537.777;55.696;609.239;553.323;494.892;54.823;517.043;627.125;546.363;528.007;548.989;544.826;544.153;563.208;569.968;585.592;557.434;507.564;510.475;453.163;537.186;492.809;567.695;494.258;58.424;485.963;570.951;567.947;525.745
645.677;718.582;603.129;676.317;678.959;675.231;677.448;709.051;67.299;652.943;672.504;648.011;642.142;66.473;663.151;65.128;638.076;644.547;676.312;679.906;700.734;687.683;6.01;64.691;685.645;681.994;648.634;68.168;675.172;728.483;60.535;647.042;726.922;704.439;537.236;650.626;706.395;676.229;675.087;669.766;612.566;701.546;699.569;681.831;689.692;670.956;605.909;700.973;742.349;648.137;642.468;502.145;666.962;631.149;742.229;699.456;679.208;649.871;7.152;688.053;685.967;688.377;629.981;6.336;631.122;680.062;673.472;704.056;699.404;731.887;667.169;610.941;637.107;622.859;647.017;593.982;622.585;67.896;611.898;671.637;668.295;652.106;700.108;597.337;661.011;704.697;64.482;65.399;680.991;699.967;738.546;75.458;674.046;65.089;65.344;605.139;707.595;653.861;642.793;659.783;68.154;673.926;729.459;653.819;624.405;684.768;670.052;734.309
366.851;52.373;507.462;55.089;405.923;419.576;55.297;940.632;420.021;404.988;551.012;774.259;837.541;67.284;482.135;496.659;581.249;377.377;451.941;621.191;511.364;337.974;561.484;76.539;495.697;730.845;321.037;541.568;470.981;508.476;456.119;588.332;452.622;436.523;561.722;627.397;587.612;582.403;434.268;377.801;504.335;481.849;554.302;197.767;443.469;645.352;780.984;801.036;475.118;723.026;553.797;456.823;372.834;420.515;446.964;392.465;541.547;562.532;453.988;526.505;578.475;474.526;497.783;476.244;862.311;330.703;473.154;457.226;749.568;553.926;557.949;663.174;713.844;452.854;376.461;791.637;592.777;713.391;67.226;475.282;572.654;523.889;613.224;608.653;697.114;528.054;511.702;703.506;521.663;520.039;493.917;551.923;43.907;792.222;764.249;78.888;828.363;498.517;515.699;573.322;543.043;682.698;558.522;653.467;503.345;668.876;534.134;583.633
109.299;106.069;108.037;104.431;112.262;110.827;109.361;103.256;105.644;110.955;105.751;107.069;10.573;109.251;110.079;108.169;107.674;111.678;107.594;108.947;108.864;11.361;107.301;110.784;107.012;111.103;109.784;108.412;107.663;108.464;110.662;105.989;111.898;107.108;107.265;109.495;11.036;10.441;110.015;107.862;108.783;107.549;106.226;111.679;108.622;107.975;106.802;107.004;104.075;107.978;109.864;105.106;108.524;10.477;105.393;107.674;107.722;108.706;108.083;107.902;107.634;108.563;108.286;110.719;111.774;108.727;109.217;10.72;105.205;111.099;112.302;109.617;110.229;110.945;10.802;113.206;11.303;108.791;112.121;110.166;107.915;11.108;11.338;108.142;110.452;111.576;101.517;108.246;110.907;11.096;109.313;109.597;110.649;108.864;108.071;107.925;109.628;107.726;111.612;109.971;112.236;111.503;110.929;110.335;107.034;104.694;109.481;106.847
983.934;990.155;998.112;973.149;106.681;924.895;101.124;100.775;100.718;102.902;104.893;100.421;955.507;973.417;104.219;971.475;101.806;982.423;105.764;10.361;103.443;105.477;103.019;10.116;98.238;103.434;981.721;102.777;977.333;100.488;103.621;104.813;103.177;978.078;10.435;970.755;101.577;100.276;102.359;955.565;104.496;985.103;105.878;10.613;98.988;989.775;110.353;101.332;989.841;10.29;100.939;10.311;964.274;987.302;103.132;103.632;102.945;103.419;101.263;956.599;982.746;100.286;101.541;107.299;100.946;101.348;100.456;100.632;103.981;101.661;981.212;103.259;109.495;972.162;104.418;109.309;11.007;983.367;106.333;106.894;995.774;984.513;100.483;97.106;105.062;103.932;98.423;104.078;101.135;103.157;952.628;105.727;980.047;101.228;968.103;10.243;107.795;101.617;98.624;112.162;101.281;994.867;101.389;107.506;104.461;96.747;100.059;104.117
889.196;862.408;890.536;864.732;828.639;9.019;935.083;872.942;899.053;849.377;895.242;87.793;896.191;917.492;852.353;743.287;910.395;948.538;884.684;924.425;917.568;946.607;927.491;921.498;908.081;923.539;948.149;910.121;932.332;911.176;916.738;897.216;905.588;935.236;959.857;827.359;896.755;89.253;914.934;863.663;972.936;902.466;84.406;949.337;892.591;870.321;919.704;936.034;887.646;921.741;927.848;891.634;929.464;908.543;865.108;912.088;897.089;930.308;929.175;913.878;902.092;887.195;852.732;899.233;913.973;893.054;839.301;918.011;892.447;880.984;86.396;922.128;934.924;81.881;922.889;892.006;948.359;865.103;933.586;934.965;895.553;942.676;95.267;931.997;965.783;94.291;836.927;932.221;914.666;941.041;919.897;898.625;914.201;922.407;897.687;939.302;900.103;934.757;930.646;920.282;897.996;90.259;902.843;917.958;873.142;922.361;917.501;908.595
993.326;101.569;101.875;954.853;102.774;101.427;100.652;986.553;988.857;998.535;985.686;100.269;983.887;997.231;998.455;963.763;100.329;102.306;101.887;101.009;100.915;102.724;100.152;101.416;993.776;103.119;102.278;98.876;999.914;962.191;101.108;944.126;102.989;101.381;101.035;101.915;999.526;990.197;100.688;994.797;100.615;994.995;990.939;101.797;956.291;100.358;999.021;101.099;101.016;988.612;95.279;967.857;99.265;951.447;100.743;101.142;101.369;100.994;990.703;100.026;974.954;992.048;10.141;100.373;101.107;975.367;972.788;100.982;988.524;998.655;10.147;10.163;100.474;979.534;10.116;100.212;100.583;985.313;101.264;100.139;100.264;100.945;987.492;101.596;992.195;991.951;964.235;10.146;101.429;999.052;974.597;981.643;100.441;997.787;100.305;994.092;989.158;994.514;103.416;100.481;101.697;100.957;988.927;984.822;988.322;992.317;985.931;991.246
759.418;741.571;734.762;633.372;647.925;734.722;747.966;735.257;723.145;725.743;720.444;728.871;772.352;749.434;652.771;634.888;720.777;763.835;712.481;741.805;735.381;763.583;757.037;753.876;759.095;74.399;768.696;719.642;737.286;743.461;707.946;69.592;752.585;758.221;746.491;762.142;749.236;618.866;751.217;704.102;731.406;741.989;661.976;699.687;694.654;753.357;709.176;765.433;747.703;70.467;722.986;636.167;759.211;709.975;716.749;702.439;673.101;73.665;734.688;77.147;733.517;721.549;653.425;731.522;731.279;717.637;633.786;755.746;719.981;758.122;702.017;691.534;716.754;671.733;759.287;717.674;704.177;752.743;74.963;724.447;780.439;753.107;745.422;741.792;70.595;706.436;700.575;71.587;759.074;746.005;783.319;746.949;750.586;777.026;770.937;748.659;714.982;76.073;803.374;711.535;737.273;768.264;671.275;693.428;711.898;738.609;739.627;724.454
40.754;538.297;536.949;408.716;331.402;52.734;436.461;486.166;512.663;409.576;456.092;386.683;506.448;521.367;359.923;540.824;471.292;44.593;480.288;394.617;387.324;427.193;451.882;390.997;382.393;463.864;528.448;385.073;46.822;496.054;398.315;412.462;498.018;549.053;271.356;562.641;435.054;412.085;368.351;485.692;519.764;485.707;460.489;480.554;410.415;469.789;405.597;57.149;451.235;488.796;483.113;418.793;494.093;510.238;402.414;342.818;428.096;454.437;537.013;558.895;445.269;472.874;458.227;460.202;520.178;521.497;432.282;4.451;412.805;442.726;442.644;158.231;504.777;395.542;336.726;257.391;428.374;526.309;445.282;443.346;494.667;445.948;530.083;488.032;485.543;378.057;513.818;449.652;512.526;515.969;45.371;474.094;520.313;510.719;492.313;509.818;426.016;471.059;390.855;364.136;338.082;583.417;531.368;357.213;430.549;457.707;449.556;345.969
704.116;654.783;728.521;637.858;718.588;679.663;558.504;675.918;543.373;643.795;624.052;674.069;608.418;646.814;725.354;619.143;617.969;743.742;624.783;537.498;633.046;71.597;566.369;611.226;632.004;682.484;67.559;650.221;57.166;595.123;652.033;608.264;630.574;606.751;596.103;692.176;603.332;668.007;660.573;652.552;619.527;574.292;65.302;765.094;527.842;643.807;607.701;607.543;624.863;554.905;572.897;885.711;646.117;569.934;610.785;605.745;628.187;580.936;603.412;585.892;659.997;601.643;694.953;633.419;717.139;61.752;586.728;63.127;618.241;575.357;709.269;685.523;617.393;643.494;703.829;746.514;589.836;607.635;698.844;567.304;633.927;657.391;590.703;726.505;625.716;592.659;731.707;601.722;603.204;555.289;569.888;653.433;637.022;607.051;646.284;575.335;653.286;591.156;634.879;657.102;641.963;652.202;625.528;598.032;564.285;56.033;621.378;608.943
